time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1987-05-23T19:08:23.820Z,36.614,-89.62,11.1,3.3,md,,,,,nm,nm603103,2016-04-14T17:39:13.510Z,"2km N of Lilbourn, Missouri",earthquake,,,,,reviewed,nm,nm
1987-06-10T08:36:27.200Z,36.48,-89.54,7.2,2,md,,,,,nm,nm603115,2016-04-14T17:40:26.490Z,"11km S of New Madrid, Missouri",earthquake,,,,,reviewed,nm,nm
1987-06-13T21:17:13.500Z,36.576,-89.735,9.5,4.1,md,,,,,nm,nm603134,2016-04-14T17:50:45.098Z,"10km W of Lilbourn, Missouri",earthquake,,,,,reviewed,nm,nm
1987-06-13T21:24:20.740Z,36.53,-89.728,9.7,2.1,md,,,,,nm,nm603136,2016-04-14T17:42:28.270Z,"11km NNW of Portageville, Missouri",earthquake,,,,,reviewed,nm,nm
1987-06-13T23:16:21.260Z,36.609,-89.768,2.4,2.4,md,,,,,nm,nm603142,2016-04-14T17:43:04.750Z,"13km W of Lilbourn, Missouri",earthquake,,,,,reviewed,nm,nm
1987-06-15T15:05:16.410Z,36.547,-89.697,12.8,2.7,md,,,,,nm,nm603152,2016-04-14T17:44:05.550Z,"8km SW of Lilbourn, Missouri",earthquake,,,,,reviewed,nm,nm
1987-06-19T03:46:38.290Z,36.466,-89.587,18.6,3,md,,,,,nm,nm603160,2016-04-14T17:44:54.250Z,"11km ENE of Portageville, Missouri",earthquake,,,,,reviewed,nm,nm
1987-06-23T07:06:33.510Z,36.509,-91.923,6.1,2,md,,,,,nm,nm603166,2016-04-14T17:45:30.760Z,"17km NNW of Salem, Arkansas",earthquake,,,,,reviewed,nm,nm
1987-06-26T18:39:20.380Z,36.534,-89.674,13.1,3,md,,,,,nm,nm603171,2016-04-14T17:46:01.160Z,"8km SW of Lilbourn, Missouri",earthquake,,,,,reviewed,nm,nm
1987-06-27T15:33:50.660Z,36.528,-89.682,12.9,2.6,md,,,,,nm,nm603174,2016-04-14T17:46:19.380Z,"9km SW of Lilbourn, Missouri",earthquake,,,,,reviewed,nm,nm
1987-06-27T15:40:22.600Z,36.55,-89.67,3.5,2.2,md,,,,,nm,nm603175,2016-04-14T17:46:25.470Z,"6km SW of Lilbourn, Missouri",earthquake,,,,,reviewed,nm,nm
1987-07-07T15:04:16.350Z,36.082,-89.822,12.1,2.3,md,,,,,nm,nm603182,2016-04-14T17:47:08.010Z,"0km ESE of Steele, Missouri",earthquake,,,,,reviewed,nm,nm
1987-07-07T19:19:06.300Z,36.941,-89.148,16.6,3.3,md,,,,,nm,nm603183,2016-04-14T17:47:14.090Z,"5km WSW of Wickliffe, Kentucky",earthquake,,,,,reviewed,nm,nm
1987-07-08T03:38:07.760Z,36.65,-91.526,5,2.2,md,,,,,nm,nm603184,2016-04-14T17:47:20.170Z,"12km WSW of Alton, Missouri",earthquake,,,,,reviewed,nm,nm
1987-07-09T01:03:34.100Z,36.46,-89.53,14.8,2.1,md,,,,,nm,nm603186,2016-04-14T17:47:32.320Z,"10km NNW of Tiptonville, Tennessee",earthquake,,,,,reviewed,nm,nm
1987-08-31T17:12:35.200Z,38.3,-89.68,0.4,3.3,md,,,,,nm,nm603217,2016-04-14T17:50:40.850Z,"8km NE of Marissa, Illinois",earthquake,,,,,reviewed,nm,nm
1987-08-31T20:48:57.800Z,38.31,-89.69,6.8,2.6,md,,,,,nm,nm603218,2016-04-14T17:50:46.920Z,"8km NE of Marissa, Illinois",earthquake,,,,,reviewed,nm,nm
1987-09-01T19:40:16.400Z,36.263,-89.447,11.1,2.5,md,,,,,nm,nm603219,2016-04-14T17:50:53.000Z,"3km E of Ridgely, Tennessee",earthquake,,,,,reviewed,nm,nm
1987-09-15T15:39:53.300Z,38.17,-90.33,5,2.5,md,,,,,nm,nm603227,2016-04-14T17:51:41.660Z,"7km SE of Crystal City, Missouri",earthquake,,,,,reviewed,nm,nm
1987-09-19T14:55:34.730Z,36.543,-89.705,11.8,2.3,md,,,,,nm,nm603230,2016-04-14T17:51:59.910Z,"9km SW of Lilbourn, Missouri",earthquake,,,,,reviewed,nm,nm
1987-09-29T00:04:56.130Z,36.953,-89.159,11.2,4.3,md,,,,,nm,nm603237,2017-04-13T21:59:40.234Z,"6km SSE of Cairo, Illinois",earthquake,,,,,reviewed,nm,nm
1987-10-04T01:27:07.100Z,38.01,-89.83,1.7,2,md,,,,,nm,nm603241,2016-04-14T17:53:06.790Z,"10km N of Chester, Illinois",earthquake,,,,,reviewed,nm,nm
1987-11-18T00:49:54.160Z,36.122,-89.753,10.1,2.2,md,,,,,nm,nm603250,2016-04-14T17:54:01.520Z,"8km ENE of Steele, Missouri",earthquake,,,,,reviewed,nm,nm
1987-11-24T06:18:38.890Z,36.111,-89.711,10.1,2,md,,,,,nm,nm603255,2016-04-14T17:54:31.910Z,"10km SSW of Caruthersville, Missouri",earthquake,,,,,reviewed,nm,nm
1987-11-26T17:51:46.140Z,36.196,-89.423,9.6,2.5,md,,,,,nm,nm603256,2016-04-14T17:54:38.000Z,"9km SE of Ridgely, Tennessee",earthquake,,,,,reviewed,nm,nm
1987-12-05T22:23:48.600Z,37.81,-90.24,2,2.6,md,,,,,nm,nm603262,2016-04-14T17:55:08.410Z,"16km ENE of Farmington, Missouri",earthquake,,,,,reviewed,nm,nm
1987-12-06T00:14:20.500Z,36.44,-91.11,5,2,md,,,,,nm,nm603263,2016-04-14T17:55:14.510Z,"23km NNW of Pocahontas, Arkansas",earthquake,,,,,reviewed,nm,nm
1987-12-07T18:26:33.230Z,36.248,-89.493,16.3,2,md,,,,,nm,nm603266,2016-04-14T17:55:32.820Z,"1km SSW of Ridgely, Tennessee",earthquake,,,,,reviewed,nm,nm
1987-12-12T20:02:35.540Z,36.438,-89.481,5,2.1,md,,,,,nm,nm603273,2016-04-14T17:56:15.400Z,"6km N of Tiptonville, Tennessee",earthquake,,,,,reviewed,nm,nm
1987-12-19T15:52:20.500Z,37.29,-89.42,5,2.2,md,,,,,nm,nm603275,2016-04-14T17:56:27.570Z,"8km ESE of Cape Girardeau, Missouri",earthquake,,,,,reviewed,nm,nm
1987-12-24T02:04:01.470Z,36.029,-89.878,11.1,2.2,md,,,,,nm,nm603278,2016-04-14T17:56:45.830Z,"7km SW of Steele, Missouri",earthquake,,,,,reviewed,nm,nm
1988-01-02T18:26:30.270Z,36.573,-89.562,5.5,2.2,md,,,,,nm,nm603282,2016-04-14T17:57:10.140Z,"3km WSW of New Madrid, Missouri",earthquake,,,,,reviewed,nm,nm
1988-01-26T07:03:32.630Z,36.251,-89.436,14.6,2.2,md,,,,,nm,nm603288,2016-04-14T17:57:46.630Z,"4km ESE of Ridgely, Tennessee",earthquake,,,,,reviewed,nm,nm
1988-02-10T19:09:00.200Z,36.46,-89.65,5,2,md,,,,,nm,nm603292,2016-04-14T17:58:10.940Z,"5km NE of Portageville, Missouri",earthquake,,,,,reviewed,nm,nm
1988-02-13T14:46:50.700Z,36.54,-89.59,3.9,2,md,,,,,nm,nm603293,2016-04-14T17:58:17.020Z,"6km SSE of Lilbourn, Missouri",earthquake,,,,,reviewed,nm,nm
1988-02-27T15:17:06.500Z,36.68,-89.52,15,3.2,md,,,,,nm,nm603298,2016-04-14T17:58:47.410Z,"10km N of New Madrid, Missouri",earthquake,,,,,reviewed,nm,nm
1988-03-11T21:43:05.560Z,36.915,-89.651,0.4,2.6,md,,,,,nm,nm603302,2016-04-14T17:59:11.740Z,"7km NW of Sikeston, Missouri",earthquake,,,,,reviewed,nm,nm
1988-03-15T12:34:48.700Z,38.3,-89,11.8,2.8,md,,,,,nm,nm603303,2016-04-14T17:59:17.820Z,"8km WSW of Mount Vernon, Illinois",earthquake,,,,,reviewed,nm,nm
1988-03-19T22:32:23.290Z,36.221,-89.469,11.8,2.6,md,,,,,nm,nm603304,2016-04-14T17:59:23.900Z,"5km SSE of Ridgely, Tennessee",earthquake,,,,,reviewed,nm,nm
1988-03-29T03:30:37.250Z,36.036,-89.862,12.4,2,md,,,,,nm,nm603306,2016-04-14T17:59:36.060Z,"6km SSW of Steele, Missouri",earthquake,,,,,reviewed,nm,nm
1988-03-29T23:24:10.550Z,36.15,-89.752,11.7,2.1,md,,,,,nm,nm603307,2016-04-14T17:59:42.140Z,"9km WSW of Caruthersville, Missouri",earthquake,,,,,reviewed,nm,nm
1988-03-30T01:15:32.170Z,36.165,-91.742,7.2,2.4,md,,,,,nm,nm603308,2016-04-14T17:59:48.220Z,"7km SSE of Horseshoe Bend, Arkansas",earthquake,,,,,reviewed,nm,nm
1988-04-16T01:04:00.720Z,36.655,-89.785,10.8,2.2,md,,,,,nm,nm603318,2016-04-14T18:00:49.060Z,"16km E of Bernie, Missouri",earthquake,,,,,reviewed,nm,nm
1988-04-28T11:24:58.500Z,37.34,-89.49,8.8,2.3,md,,,,,nm,nm603330,2016-04-14T18:02:02.060Z,"4km NNE of Cape Girardeau, Missouri",earthquake,,,,,reviewed,nm,nm
1988-05-01T14:55:22.800Z,37.06,-89.11,10,2.3,md,,,,,nm,nm603332,2016-04-14T18:02:14.220Z,"5km ESE of Mound City, Illinois",earthquake,,,,,reviewed,nm,nm
1988-05-11T06:03:36.200Z,36.27,-89.48,4.8,2.2,md,,,,,nm,nm603337,2016-04-14T18:02:44.630Z,"1km NE of Ridgely, Tennessee",earthquake,,,,,reviewed,nm,nm
1988-05-20T23:06:23.900Z,37.31,-92.67,5,3.4,md,,,,,nm,nm603340,2016-04-14T18:03:02.870Z,"15km WNW of Hartville, Missouri",earthquake,,,,,reviewed,nm,nm
1988-05-21T04:35:56.880Z,35.977,-91.911,3.5,2.3,md,,,,,nm,nm603341,2016-04-14T18:03:08.950Z,"9km S of Melbourne, Arkansas",earthquake,,,,,reviewed,nm,nm
1988-05-22T15:55:02.700Z,37.28,-90.03,13.6,2.3,md,,,,,nm,nm603342,2016-04-14T18:03:15.040Z,"6km WSW of Marble Hill, Missouri",earthquake,,,,,reviewed,nm,nm
1988-05-23T19:27:34.200Z,36.54,-89.62,7.6,2.3,md,,,,,nm,nm603343,2016-04-14T18:03:21.120Z,"5km S of Lilbourn, Missouri",earthquake,,,,,reviewed,nm,nm
1988-05-31T01:11:59.000Z,36.42,-89.44,10,2.3,md,,,,,nm,nm603346,2016-04-14T18:03:39.340Z,"5km NNE of Tiptonville, Tennessee",earthquake,,,,,reviewed,nm,nm
1988-06-25T10:01:09.980Z,36.512,-89.571,8.8,2,md,,,,,nm,nm603353,2016-04-14T18:04:21.910Z,"9km SSW of New Madrid, Missouri",earthquake,,,,,reviewed,nm,nm
1988-06-25T15:02:49.700Z,36.72,-89.5,11.9,3.1,md,,,,,nm,nm603354,2016-04-14T18:04:27.990Z,"12km WSW of East Prairie, Missouri",earthquake,,,,,reviewed,nm,nm
1988-07-05T09:09:58.900Z,37.51,-89.68,1.5,2.3,md,,,,,nm,nm603358,2016-04-14T18:04:52.330Z,"14km N of Jackson, Missouri",earthquake,,,,,reviewed,nm,nm
1988-07-19T03:54:56.400Z,36.48,-89.54,5.9,2.2,md,,,,,nm,nm603367,2016-04-14T18:05:47.080Z,"11km S of New Madrid, Missouri",earthquake,,,,,reviewed,nm,nm
1988-07-26T12:19:49.270Z,36.491,-89.565,11.3,2.1,md,,,,,nm,nm603369,2016-04-14T18:05:59.230Z,"11km SSW of New Madrid, Missouri",earthquake,,,,,reviewed,nm,nm
1988-08-11T21:56:01.100Z,37.4,-89.68,5,2.2,md,,,,,nm,nm603372,2016-04-14T18:06:17.460Z,"2km NNW of Jackson, Missouri",earthquake,,,,,reviewed,nm,nm
1988-08-17T19:12:16.350Z,36.399,-91.047,6.2,2,md,,,,,nm,nm603374,2016-04-14T18:06:29.610Z,"16km NNW of Pocahontas, Arkansas",earthquake,,,,,reviewed,nm,nm
1988-08-29T10:23:56.400Z,37.57,-89.75,5.5,2.5,md,,,,,nm,nm603376,2016-04-14T18:06:41.760Z,"19km SSE of Perryville, Missouri",earthquake,,,,,reviewed,nm,nm
1988-09-03T05:37:00.600Z,38.4,-92.06,5,2.6,md,,,,,nm,nm603378,2016-04-14T18:06:53.910Z,"14km SE of Wardsville, Missouri",earthquake,,,,,reviewed,nm,nm
1988-09-03T23:29:56.240Z,36.528,-89.609,12.6,2.4,md,,,,,nm,nm603380,2016-04-14T18:07:06.070Z,"7km S of Lilbourn, Missouri",earthquake,,,,,reviewed,nm,nm
1988-09-06T04:39:45.660Z,36.546,-89.74,5,2,md,,,,,nm,nm603382,2016-04-14T18:07:18.220Z,"12km WSW of Lilbourn, Missouri",earthquake,,,,,reviewed,nm,nm
1988-09-08T14:16:41.960Z,36.282,-89.541,10,2,md,,,,,nm,nm603384,2016-04-14T18:07:24.310Z,"5km WNW of Ridgely, Tennessee",earthquake,,,,,reviewed,nm,nm
1988-09-13T02:49:03.170Z,36.149,-89.483,10.7,2.2,md,,,,,nm,nm603386,2016-04-14T18:07:36.460Z,"12km S of Ridgely, Tennessee",earthquake,,,,,reviewed,nm,nm
1988-09-27T21:09:35.000Z,36.21,-89.44,7,2.3,md,,,,,nm,nm603389,2016-04-14T18:07:48.610Z,"7km SE of Ridgely, Tennessee",earthquake,,,,,reviewed,nm,nm
1988-10-04T14:33:40.140Z,36.172,-89.693,14,2.2,md,,,,,nm,nm603392,2016-04-14T18:08:06.850Z,"4km SW of Caruthersville, Missouri",earthquake,,,,,reviewed,nm,nm
1988-10-21T03:14:09.590Z,36.062,-89.844,13.3,2.3,md,,,,,nm,nm603400,2016-04-14T18:08:55.480Z,"2km SSW of Steele, Missouri",earthquake,,,,,reviewed,nm,nm
1988-10-26T15:34:25.100Z,37.8,-89.86,10,2.2,md,,,,,nm,nm603403,2016-04-14T18:09:07.630Z,"8km N of Perryville, Missouri",earthquake,,,,,reviewed,nm,nm
1988-10-29T04:01:04.140Z,36.097,-89.792,10.8,2,md,,,,,nm,nm603404,2016-04-14T18:09:13.700Z,"3km ENE of Steele, Missouri",earthquake,,,,,reviewed,nm,nm
1988-11-01T02:34:36.900Z,37.42,-90.08,7.4,2.4,md,,,,,nm,nm603405,2016-04-14T18:09:19.820Z,"15km NW of Marble Hill, Missouri",earthquake,,,,,reviewed,nm,nm
1988-11-01T04:07:09.950Z,37.388,-90.053,12.4,2.1,md,,,,,nm,nm603406,2016-04-14T18:09:25.910Z,"11km NW of Marble Hill, Missouri",earthquake,,,,,reviewed,nm,nm
1988-11-08T00:19:24.570Z,36.561,-89.565,12.7,2.1,md,,,,,nm,nm603408,2016-04-14T18:09:38.070Z,"4km SW of New Madrid, Missouri",earthquake,,,,,reviewed,nm,nm
1988-11-08T22:45:22.580Z,36.564,-89.573,12.3,2.6,md,,,,,nm,nm603410,2016-04-14T18:09:50.220Z,"4km WSW of New Madrid, Missouri",earthquake,,,,,reviewed,nm,nm
1988-11-20T21:18:41.230Z,36.587,-89.636,12.9,2.3,md,,,,,nm,nm603414,2016-04-14T18:10:14.540Z,"1km WSW of Lilbourn, Missouri",earthquake,,,,,reviewed,nm,nm
1988-12-31T14:24:20.680Z,36.193,-89.43,6,3,md,,,,,nm,nm603433,2016-04-14T18:12:09.990Z,"9km SSE of Ridgely, Tennessee",earthquake,,,,,reviewed,nm,nm
1989-01-28T18:09:34.560Z,36.222,-89.562,11.7,2.1,md,,,,,nm,nm603442,2016-04-14T18:13:04.720Z,"8km SW of Ridgely, Tennessee",earthquake,,,,,reviewed,nm,nm
1989-02-20T10:45:43.700Z,36.26,-89.5,2,2,md,,,,,nm,nm603449,2016-04-14T18:13:47.250Z,"1km WSW of Ridgely, Tennessee",earthquake,,,,,reviewed,nm,nm
1989-02-20T14:34:04.700Z,36.24,-89.52,2,2,md,,,,,nm,nm603451,2016-04-14T18:13:59.430Z,"3km SW of Ridgely, Tennessee",earthquake,,,,,reviewed,nm,nm
1989-03-06T03:55:53.100Z,37.12,-90.95,5,2.6,md,,,,,nm,nm603457,2016-04-14T18:14:29.810Z,"14km NNE of Van Buren, Missouri",earthquake,,,,,reviewed,nm,nm
1989-03-18T18:58:02.270Z,36.381,-89.503,16.8,2.1,md,,,,,nm,nm603458,2016-04-14T18:14:35.900Z,"2km W of Tiptonville, Tennessee",earthquake,,,,,reviewed,nm,nm
1989-03-24T20:46:55.580Z,36.128,-89.769,12.6,2.6,md,,,,,nm,nm603459,2016-04-14T18:14:41.970Z,"7km NE of Steele, Missouri",earthquake,,,,,reviewed,nm,nm
1989-04-15T16:39:51.660Z,36.558,-89.682,9.7,2.7,md,,,,,nm,nm603468,2016-04-14T18:15:36.690Z,"7km WSW of Lilbourn, Missouri",earthquake,,,,,reviewed,nm,nm
1989-04-20T13:50:45.000Z,36.3,-89.53,2,2.1,md,,,,,nm,nm603469,2016-04-14T18:15:42.760Z,"5km NW of Ridgely, Tennessee",earthquake,,,,,reviewed,nm,nm
1989-04-27T16:47:51.330Z,36.088,-89.775,11.7,4.3,md,,,,,nm,nm603471,2017-04-13T22:00:56.207Z,"4km E of Steele, Missouri",earthquake,,,,,reviewed,nm,nm
1989-05-14T00:16:09.420Z,36.747,-89.712,7.6,2.2,md,,,,,nm,nm603475,2016-04-14T18:16:19.250Z,"18km SW of Sikeston, Missouri",earthquake,,,,,reviewed,nm,nm
1989-05-23T21:42:20.800Z,36.47,-89.54,12.6,2.5,md,,,,,nm,nm603480,2016-04-14T18:16:49.650Z,"11km NNW of Tiptonville, Tennessee",earthquake,,,,,reviewed,nm,nm
1989-07-14T23:32:22.390Z,36.295,-89.494,11,2.7,md,,,,,nm,nm603493,2016-04-14T18:18:08.680Z,"3km N of Ridgely, Tennessee",earthquake,,,,,reviewed,nm,nm
1989-07-24T13:07:20.700Z,37.18,-89.5,4.1,2.5,md,,,,,nm,nm603497,2016-04-14T18:18:32.990Z,"4km SSE of Scott City, Missouri",earthquake,,,,,reviewed,nm,nm
1989-08-04T05:32:00.690Z,36.599,-89.632,5.5,2.1,md,,,,,nm,nm603499,2016-04-14T18:18:45.140Z,"1km WNW of Lilbourn, Missouri",earthquake,,,,,reviewed,nm,nm
1989-08-11T06:57:40.220Z,36.576,-89.58,2.3,2.3,md,,,,,nm,nm603502,2016-04-14T18:19:03.380Z,"3km ESE of Lilbourn, Missouri",earthquake,,,,,reviewed,nm,nm
1989-08-13T18:47:38.150Z,35.933,-89.925,9.8,2,md,,,,,nm,nm603505,2016-04-14T18:19:21.610Z,"0km NW of Blytheville, Arkansas",earthquake,,,,,reviewed,nm,nm
1989-09-14T17:31:27.900Z,36.558,-89.63,12.2,3.2,md,,,,,nm,nm603515,2016-04-14T18:20:22.420Z,"4km SSW of Lilbourn, Missouri",earthquake,,,,,reviewed,nm,nm
1989-10-18T01:03:23.940Z,36.554,-89.605,8.3,2,md,,,,,nm,nm603530,2016-04-14T18:21:47.510Z,"4km SSE of Lilbourn, Missouri",earthquake,,,,,reviewed,nm,nm
1989-10-30T05:06:56.460Z,36.555,-89.696,7.8,2.7,md,,,,,nm,nm603535,2016-04-14T18:22:17.930Z,"8km WSW of Lilbourn, Missouri",earthquake,,,,,reviewed,nm,nm
1989-11-12T21:32:14.600Z,36.105,-89.765,10.1,2.2,md,,,,,nm,nm603538,2016-04-14T18:22:36.160Z,"6km ENE of Steele, Missouri",earthquake,,,,,reviewed,nm,nm
1989-11-16T02:32:05.100Z,36.53,-89.56,6.4,2.3,md,,,,,nm,nm603540,2016-04-14T18:22:48.310Z,"6km SSW of New Madrid, Missouri",earthquake,,,,,reviewed,nm,nm
1989-11-16T02:33:51.500Z,36.53,-89.57,5.6,2.3,md,,,,,nm,nm603541,2016-04-14T18:22:54.390Z,"7km SSW of New Madrid, Missouri",earthquake,,,,,reviewed,nm,nm
1989-11-16T04:47:30.100Z,36.53,-89.56,5.8,2.1,md,,,,,nm,nm603542,2016-04-14T18:23:00.470Z,"6km SSW of New Madrid, Missouri",earthquake,,,,,reviewed,nm,nm
1989-11-16T11:10:48.300Z,36.53,-89.56,5.7,2.6,md,,,,,nm,nm603544,2016-04-14T18:23:12.650Z,"6km SSW of New Madrid, Missouri",earthquake,,,,,reviewed,nm,nm
1989-11-17T09:04:55.300Z,36.53,-89.56,6.7,2.2,md,,,,,nm,nm603545,2016-04-14T18:23:18.720Z,"6km SSW of New Madrid, Missouri",earthquake,,,,,reviewed,nm,nm
1989-12-01T09:26:51.300Z,36.216,-89.44,8.7,2.7,md,,,,,nm,nm603549,2016-04-14T18:23:43.030Z,"6km SE of Ridgely, Tennessee",earthquake,,,,,reviewed,nm,nm
1989-12-10T02:18:25.420Z,36.101,-89.769,8.9,2.2,md,,,,,nm,nm603551,2016-04-14T18:23:55.180Z,"5km ENE of Steele, Missouri",earthquake,,,,,reviewed,nm,nm
1989-12-14T11:53:33.300Z,36.53,-89.64,5,2.3,md,,,,,nm,nm603552,2016-04-14T18:24:01.270Z,"7km SSW of Lilbourn, Missouri",earthquake,,,,,reviewed,nm,nm
1989-12-14T14:06:08.000Z,36.27,-89.6,10,2,md,,,,,nm,nm603553,2016-04-14T18:24:07.370Z,"9km NNE of Caruthersville, Missouri",earthquake,,,,,reviewed,nm,nm
1989-12-15T08:04:49.870Z,38.145,-90.018,0.6,2,md,,,,,nm,nm603554,2016-04-14T18:24:13.440Z,"7km SSW of Red Bud, Illinois",earthquake,,,,,reviewed,nm,nm
1989-12-20T03:21:04.100Z,36.67,-89.51,11.2,2.5,md,,,,,nm,nm603558,2016-04-14T18:24:37.860Z,"9km N of New Madrid, Missouri",earthquake,,,,,reviewed,nm,nm
1989-12-27T15:29:16.300Z,36.45,-89.53,6,2.1,md,,,,,nm,nm603564,2016-04-14T18:25:17.230Z,"9km NNW of Tiptonville, Tennessee",earthquake,,,,,reviewed,nm,nm
1990-01-09T10:53:31.560Z,36.109,-89.263,7,2.5,md,,,,,nm,nm603574,2016-04-14T18:26:24.910Z,"0km SSW of Newbern, Tennessee",earthquake,,,,,reviewed,nm,nm
1990-01-11T12:18:11.200Z,36.46,-89.55,6,2.1,md,,,,,nm,nm603575,2016-04-14T18:26:31.650Z,"11km NW of Tiptonville, Tennessee",earthquake,,,,,reviewed,nm,nm
1990-01-24T23:14:26.200Z,36.14,-91.17,2.8,2.1,md,,,,,nm,nm603588,2016-04-14T18:27:59.440Z,"20km WNW of Walnut Ridge, Arkansas",earthquake,,,,,reviewed,nm,nm
1990-02-01T22:21:59.230Z,36.723,-90.782,10.9,2,md,,,,,nm,nm603601,2016-04-14T18:29:13.210Z,"11km NNE of Doniphan, Missouri",earthquake,,,,,reviewed,nm,nm
1990-02-03T15:22:50.980Z,36.545,-89.58,6,2.1,md,,,,,nm,nm603602,2016-04-14T18:29:19.310Z,"6km SW of New Madrid, Missouri",earthquake,,,,,reviewed,nm,nm
1990-02-05T16:44:23.890Z,36.531,-89.568,7.8,2.2,md,,,,,nm,nm603612,2016-04-14T18:30:20.120Z,"7km SSW of New Madrid, Missouri",earthquake,,,,,reviewed,nm,nm
1990-02-10T22:50:13.370Z,36.579,-89.596,7.2,2,md,,,,,nm,nm603619,2016-04-14T18:31:02.660Z,"2km SE of Lilbourn, Missouri",earthquake,,,,,reviewed,nm,nm
1990-02-16T06:00:24.300Z,36.52,-89.54,6.5,2,md,,,,,nm,nm603630,2016-04-14T18:32:09.530Z,"7km S of New Madrid, Missouri",earthquake,,,,,reviewed,nm,nm
1990-03-02T07:01:48.070Z,38.851,-89.17,0.1,3.4,md,,,,,nm,nm603638,2016-04-14T18:32:52.080Z,"13km SSW of Vandalia, Illinois",earthquake,,,,,reviewed,nm,nm
1990-03-04T19:52:37.040Z,36.339,-89.521,5.4,2.1,md,,,,,nm,nm603641,2016-04-14T18:33:10.330Z,"6km SW of Tiptonville, Tennessee",earthquake,,,,,reviewed,nm,nm
1990-03-06T05:57:01.720Z,37.552,-89.684,4.3,2,md,,,,,nm,nm603644,2016-04-14T18:33:28.570Z,"18km N of Jackson, Missouri",earthquake,,,,,reviewed,nm,nm
1990-03-12T16:48:01.670Z,36.359,-92.251,0.4,2.8,md,,,,,nm,nm603652,2016-04-14T18:34:11.180Z,"12km ENE of Mountain Home, Arkansas",earthquake,,,,,reviewed,nm,nm
1990-03-14T21:41:36.200Z,37.3,-89.64,10,2.1,md,,,,,nm,nm603654,2016-04-14T18:34:17.260Z,"9km SSE of Jackson, Missouri",earthquake,,,,,reviewed,nm,nm
1990-03-18T16:22:33.190Z,36.692,-91.505,0.9,3,md,,,,,nm,nm603659,2016-04-14T18:34:41.570Z,"9km W of Alton, Missouri",earthquake,,,,,reviewed,nm,nm
1990-03-19T21:03:34.200Z,36.47,-89.6,11.6,2,md,,,,,nm,nm603661,2016-04-14T18:34:53.730Z,"10km ENE of Portageville, Missouri",earthquake,,,,,reviewed,nm,nm
1990-03-22T17:16:52.070Z,36.164,-89.51,6.5,2,md,,,,,nm,nm603662,2016-04-14T18:34:59.810Z,"11km S of Ridgely, Tennessee",earthquake,,,,,reviewed,nm,nm
1990-04-15T23:57:34.900Z,36.269,-89.5,2.6,2,md,,,,,nm,nm603677,2016-04-14T18:36:06.670Z,"1km WNW of Ridgely, Tennessee",earthquake,,,,,reviewed,nm,nm
1990-05-07T02:11:48.380Z,36.193,-89.454,2.6,2.2,md,,,,,nm,nm603685,2016-04-14T18:36:55.280Z,"8km SSE of Ridgely, Tennessee",earthquake,,,,,reviewed,nm,nm
1990-05-24T11:07:38.670Z,36.555,-89.639,6.8,2.2,md,,,,,nm,nm603695,2016-04-14T18:37:56.040Z,"4km SSW of Lilbourn, Missouri",earthquake,,,,,reviewed,nm,nm
1990-06-03T12:29:25.800Z,37.52,-89.7,5,2.3,md,,,,,nm,nm603701,2016-04-14T18:38:32.530Z,"15km N of Jackson, Missouri",earthquake,,,,,reviewed,nm,nm
1990-06-07T06:50:14.000Z,36.48,-89.5,5,2,md,,,,,nm,nm603703,2016-04-14T18:38:44.670Z,"11km NNW of Tiptonville, Tennessee",earthquake,,,,,reviewed,nm,nm
1990-07-09T21:42:13.800Z,36.43,-89.52,8.5,2,md,,,,,nm,nm603716,2016-04-14T18:39:57.620Z,"7km NW of Tiptonville, Tennessee",earthquake,,,,,reviewed,nm,nm
1990-07-15T18:22:48.500Z,37.88,-90.84,3.3,2.7,md,,,,,nm,nm603717,2016-04-14T18:40:03.700Z,"7km SW of Potosi, Missouri",earthquake,,,,,reviewed,nm,nm
1990-08-07T05:05:56.220Z,36.857,-89.237,6.5,3.1,md,,,,,nm,nm603732,2016-04-14T18:41:34.940Z,"12km SE of Charleston, Missouri",earthquake,,,,,reviewed,nm,nm
1990-08-15T04:45:10.500Z,36.46,-89.53,9.7,2.6,md,,,,,nm,nm603734,2016-04-14T18:41:47.090Z,"10km NNW of Tiptonville, Tennessee",earthquake,,,,,reviewed,nm,nm
1990-08-15T12:50:08.380Z,36.168,-89.699,6.7,2.2,md,,,,,nm,nm603736,2016-04-14T18:41:59.240Z,"4km SW of Caruthersville, Missouri",earthquake,,,,,reviewed,nm,nm
1990-08-24T19:43:50.600Z,37.2,-89.11,4.9,2.8,md,,,,,nm,nm603746,2016-04-14T18:43:00.020Z,"13km NNE of Mound City, Illinois",earthquake,,,,,reviewed,nm,nm
1990-08-29T21:19:49.370Z,36.57,-89.674,12.7,2.2,md,,,,,nm,nm603753,2016-04-14T18:43:42.620Z,"5km WSW of Lilbourn, Missouri",earthquake,,,,,reviewed,nm,nm
1990-08-30T00:12:32.200Z,38.64,-89.27,10,2.2,md,,,,,nm,nm603754,2016-04-14T18:43:48.690Z,"9km ENE of Carlyle, Illinois",earthquake,,,,,reviewed,nm,nm
